boq_name,brand,catalogue_code_dynamic,catalogue_series_dynamic,category,color,countries,default_image,dimensions,hsn_code,id,images,is_preferred,item_class,item_name,item_style,item_type,length1,lwhd_metric,sku_id,sku_name,space_tag,specifications,status,sub_category,t_metric,template_id,template_name,theme,thickness,type,unit,vendor_brand_dynamic,width,model_3d,material_dynamic,us_dimensions,us_specifications,Selling Price
TILE CARPET DESIGN 1 - Radiance + Dusk,Euronics,RHP13B+DHS1004K,Radiance + Dusk,FLOORING,,IN,https://s3-dms-prod.flipspaces.app/a3408395-5a5f-4fba-bbb1-e3368617172b,500mm (L) x 500mm (W) x 7mm (T),57023110,9807dc47-1725-4692-bbdf-93ae5e9b221d,"https://s3-dms-prod.flipspaces.app/281f37b6-1028-4a1e-b3fa-87d449e3597a,https://s3-dms-prod.flipspaces.app/8019e02f-0272-487f-a7c9-84964af64d70",TRUE,P1,CARPET DESIGN,Square Shaped Tile,product,500,mm,P-FLR-TEX-DES-945090,FLOORING TEXTILE FLOORING CARPET DESIGN Nylon Euronics TILE CARPET DESIGN 1 - Radiance + Dusk RHP13B+DHS1004K Radiance + Dusk Design 23 500mm (L) x 500mm (W) x 7mm (T),,"Construction :Tufted High & Low Loop.
 
 Face yarn : 100% Solution Dyed Universal Nylon 6.
 
 Gauge : 5/64 Inch.
 
 Stitches per inch : 11.
 
 Pile height : 2.5 mm - 5.0 mm.
 
 Tufted Pile GSM: 580 GSM.
 
 Backing : PVC.
 
 Size : 50 cm x 50 cm.",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,,7,Nylon,SQFT,Design 23,500,,,,,170
TILE CARPET DESIGN 1 - Serene,Euronics,SHS13070+SHS1302G,Serene,FLOORING,,IN,https://s3-dms-prod.flipspaces.app/3a3e4af2-2609-4202-9f5d-6287f938d865,500mm (L) x 500mm (W) x 5mm (T),57023110,4849982d-ba6c-44bc-b122-44cea5e71082,"https://s3-dms-prod.flipspaces.app/dcc80051-c192-4e02-ac0c-a0520b36ee4b,https://s3-dms-prod.flipspaces.app/d58073b2-a7ed-496c-b037-65bc6d4ce994",TRUE,P1,CARPET DESIGN,Square Shaped Tile,product,500,mm,P-FLR-TEX-DES-851007,FLOORING TEXTILE FLOORING CARPET DESIGN Nylon Euronics TILE CARPET DESIGN 1 - Serene SHS13070+SHS1302G Serene Design 22 500mm (L) x 500mm (W) x 5mm (T),,"Product Construction : Tufted High & Low loop.
 
 Face Yarn : 100% Solution Dyed Universal Nylon 6.
 
 Gauge : 1/12 Inch.
 
 Stitches : 10 Per Inch.
 
 Total Thickness : 2.5mm:5.0mm (±0.5 mm).
 
 Tufted Pile GSM: 650GSM.
 
 Backing : PVC.
 
 Tile Size : 50 cm x 50 cm.
 
 Packing : 20 Pieces/Carton (53.8 sqft).
 
 Flammability : Passes (ASTM E648:10) Class 1.
 
 Smoke Density : Passes (ASTM 662).
 
 Static Propensity : Passes AATCC:134.",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,,5,Nylon,SQFT,Design 22,500,,,,,163
TILE CARPET DESIGN 2 - Lustre,Euronics,LHP12G+LHP14K,Lustre,FLOORING,,IN,https://s3-dms-prod.flipspaces.app/a2e6fce0-469b-4baf-ad29-3176b8030d54,1000mm (L) x 250mm (W) x 6mm (T),57023110,49a035e5-c909-4cfd-b535-04b0cdd0a0f5,"https://s3-dms-prod.flipspaces.app/caf2fb88-44a8-4d2b-b1ad-8b81e17763f7,https://s3-dms-prod.flipspaces.app/0a96111b-63f0-4561-b4ca-26cb4f5c4166",TRUE,P1,CARPET DESIGN,Rectangle Shaped Tile,product,1000,mm,P-FLR-TEX-DES-576559,FLOORING TEXTILE FLOORING CARPET DESIGN Nylon Euronics TILE CARPET DESIGN 2 - Lustre LHP12G+LHP14K Lustre Design 21 1000mm (L) x 250mm (W) x 6mm (T),,"Construction : Tufted High & Low Loop.
 
 Face yarn : 100% Solution Dyed Universal Nylon 6.
 
 Gauge: 1/12”.
 
 Stitches: 10 /in.
 
 Pile height : 2.5 mm – 5.5 mm (±0.5 mm).
 
 Tufted Pile GSM: 610GSM.
 
 Size : 100 cm x 25 cm.
 
 Backing: PVC Free E - Bac.",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,,6,Nylon,SQFT,Design 21,250,,,,,155
TILE CARPET DESIGN 1 - Lustre,Euronics,LHP11C+LHP13DC,Lustre,FLOORING,,IN,https://s3-dms-prod.flipspaces.app/5b21c256-2436-478f-b99c-1a2d57135fed,1000mm (L) x 250mm (W) x 6mm (T),57023110,779c6835-4472-48fc-9357-037a7b1ff756,"https://s3-dms-prod.flipspaces.app/e2e25e98-b7fc-43ca-b3a1-63561e70f890,https://s3-dms-prod.flipspaces.app/aa7a51a1-222a-4baa-a137-1557eaeb086a",TRUE,P1,CARPET DESIGN,Rectangle Shaped Tile,product,1000,mm,P-FLR-TEX-DES-568530,FLOORING TEXTILE FLOORING CARPET DESIGN Nylon Euronics TILE CARPET DESIGN 1 - Lustre LHP11C+LHP13DC Lustre Design 20 1000mm (L) x 250mm (W) x 6mm (T),,"Construction : Tufted High & Low Loop.
 
 Face yarn : 100% Solution Dyed Universal Nylon 6.
 
 Gauge: 1/12”.
 
 Stitches: 10 /in.
 
 Pile height : 2.5 mm – 5.5 mm (±0.5 mm).
 
 Tufted Pile GSM: 610GSM.
 
 Size : 100 cm x 25 cm.
 
 Backing: PVC Free E - Bac.",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,,6,Nylon,SQFT,Design 20,250,,,,,155
TILE CARPET DESIGN 9 - Strike,Euronics,ST41G+ST48R,Strike,FLOORING,,IN,https://s3-dms-prod.flipspaces.app/16d8fe80-73b3-438d-804b-3da4203df30c,1000mm (L) x 250mm (W) x 7.5mm (T),57023110,6b9ac83a-b1bc-4963-9a52-0938e444da4b,"https://s3-dms-prod.flipspaces.app/5867db6b-6cc1-477b-a4fe-326130093530,https://s3-dms-prod.flipspaces.app/f2c30c88-8c89-4c11-a16f-adf66b0469fc",TRUE,P1,CARPET DESIGN,Rectangle Shaped Tile,product,1000,mm,P-FLR-TEX-DES-593573,FLOORING TEXTILE FLOORING CARPET DESIGN Nylon Euronics TILE CARPET DESIGN 9 - Strike ST41G+ST48R Strike Design 19 1000mm (L) x 250mm (W) x 7.5mm (T),,"Product Construction : Tufted High & Low loop.
 
 Face Yarn : 100% Solution Dyed Universal Nylon 6.
 
 Gauge : 1/12 Inch.
 
 Stitches : 11 Per Inch.
 
 Total Thickness : 7.5 mm (±0.5 mm).
 
 Tufted Pile GSM : 645GSM.
 
 Backing : BITUMEN.
 
 Tile Size : 25cm x 100cm.
 
 Packing : 20 Pieces/Carton (53.8 sqft).
 
 Flammability : Passes (ASTM E648:10) Class 1.
 
 Smoke Density : Passes (ASTM 662).
 
 Static Propensity : Passes AATCC:134.",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,,7.5,Nylon,SQFT,Design 19,250,,,,,157
TILE CARPET DESIGN 8 - Strike,Euronics,ST41G+ST47K+ST46H,Strike,FLOORING,,IN,https://s3-dms-prod.flipspaces.app/989d3168-25fb-40b3-b106-851438157eae,1000mm (L) x 250mm (W) x 7.5mm (T),57023110,10cd6ba7-f9af-4321-bfeb-0712e1f5bd99,"https://s3-dms-prod.flipspaces.app/5867db6b-6cc1-477b-a4fe-326130093530,https://s3-dms-prod.flipspaces.app/1285aa4e-39c8-4e2a-8c1d-0fcb2776de49,https://s3-dms-prod.flipspaces.app/a797f6cf-fa8f-4fd9-902a-833f921cb437",TRUE,P1,CARPET DESIGN,Rectangle Shaped Tile,product,1000,mm,P-FLR-TEX-DES-464469,FLOORING TEXTILE FLOORING CARPET DESIGN Nylon Euronics TILE CARPET DESIGN 8 - Strike ST41G+ST47K+ST46H Strike Design 18 1000mm (L) x 250mm (W) x 7.5mm (T),,"Product Construction : Tufted High & Low loop.
 
 Face Yarn : 100% Solution Dyed Universal Nylon 6.
 
 Gauge : 1/12 Inch.
 
 Stitches : 11 Per Inch.
 
 Total Thickness : 7.5 mm (±0.5 mm).
 
 Tufted Pile GSM : 645GSM.
 
 Backing : BITUMEN.
 
 Tile Size : 25cm x 100cm.
 
 Packing : 20 Pieces/Carton (53.8 sqft).
 
 Flammability : Passes (ASTM E648:10) Class 1.
 
 Smoke Density : Passes (ASTM 662).
 
 Static Propensity : Passes AATCC:134.",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,,7.5,Nylon,SQFT,Design 18,250,,,,,157
TILE CARPET DESIGN 7 - Strike,Euronics,ST41G+ST47K+ST43B,Strike,FLOORING,,IN,https://s3-dms-prod.flipspaces.app/9cd0a7e4-d27b-485c-8ae9-a2e929bb2e79,1000mm (L) x 250mm (W) x 7.5mm (T),57023110,dee0f188-85e4-493b-8e23-05416a24c023,"https://s3-dms-prod.flipspaces.app/5867db6b-6cc1-477b-a4fe-326130093530,https://s3-dms-prod.flipspaces.app/1285aa4e-39c8-4e2a-8c1d-0fcb2776de49",TRUE,P1,CARPET DESIGN,Rectangle Shaped Tile,product,1000,mm,P-FLR-TEX-DES-650058,FLOORING TEXTILE FLOORING CARPET DESIGN Nylon Euronics TILE CARPET DESIGN 7 - Strike ST41G+ST47K+ST43B Strike Design 17 1000mm (L) x 250mm (W) x 7.5mm (T),,"Product Construction : Tufted High & Low loop.
 
 Face Yarn : 100% Solution Dyed Universal Nylon 6.
 
 Gauge : 1/12 Inch.
 
 Stitches : 11 Per Inch.
 
 Total Thickness : 7.5 mm (±0.5 mm).
 
 Tufted Pile GSM : 645GSM.
 
 Backing : BITUMEN.
 
 Tile Size : 25cm x 100cm.
 
 Packing : 20 Pieces/Carton (53.8 sqft).
 
 Flammability : Passes (ASTM E648:10) Class 1.
 
 Smoke Density : Passes (ASTM 662).
 
 Static Propensity : Passes AATCC:134.",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,,7.5,Nylon,SQFT,Design 17,250,,,,,157
TILE CARPET DESIGN 6 - Strike,Euronics,ST47K+ST44O,Strike,FLOORING,,IN,https://s3-dms-prod.flipspaces.app/589b5884-35f9-47a7-be31-08e7d04ac1e4,1000mm (L) x 250mm (W) x 7.5mm (T),57023110,e066be9e-b895-48d7-8062-ccab776f00fa,"https://s3-dms-prod.flipspaces.app/1285aa4e-39c8-4e2a-8c1d-0fcb2776de49,https://s3-dms-prod.flipspaces.app/30d3750c-be36-43c4-ae2b-6b7ce5054f03",TRUE,P1,CARPET DESIGN,Rectangle Shaped Tile,product,1000,mm,P-FLR-TEX-DES-283779,FLOORING TEXTILE FLOORING CARPET DESIGN Nylon Euronics TILE CARPET DESIGN 6 - Strike ST47K+ST44O Strike Design 16 1000mm (L) x 250mm (W) x 7.5mm (T),,"Product Construction : Tufted High & Low loop.
 
 Face Yarn : 100% Solution Dyed Universal Nylon 6.
 
 Gauge : 1/12 Inch.
 
 Stitches : 11 Per Inch.
 
 Total Thickness : 7.5 mm (±0.5 mm).
 
 Tufted Pile GSM : 645GSM.
 
 Backing : BITUMEN.
 
 Tile Size : 25cm x 100cm.
 
 Packing : 20 Pieces/Carton (53.8 sqft).
 
 Flammability : Passes (ASTM E648:10) Class 1.
 
 Smoke Density : Passes (ASTM 662).
 
 Static Propensity : Passes AATCC:134.",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,,7.5,Nylon,SQFT,Design 16,250,,,,,157
TILE CARPET DESIGN 5 - Strike,Euronics,ST45Y+ST41G,Strike,FLOORING,,IN,https://s3-dms-prod.flipspaces.app/74b43ff5-9233-48e6-aa34-9154ce94ee75,1000mm (L) x 250mm (W) x 7.5mm (T),57023110,5aec8ba2-9033-4685-b102-f1fa40390fec,"https://s3-dms-prod.flipspaces.app/5867db6b-6cc1-477b-a4fe-326130093530,https://s3-dms-prod.flipspaces.app/1285aa4e-39c8-4e2a-8c1d-0fcb2776de49",TRUE,P1,CARPET DESIGN,Rectangle Shaped Tile,product,1000,mm,P-FLR-TEX-DES-555369,FLOORING TEXTILE FLOORING CARPET DESIGN Nylon Euronics TILE CARPET DESIGN 5 - Strike ST45Y+ST41G Strike Design 15 1000mm (L) x 250mm (W) x 7.5mm (T),,"Product Construction : Tufted High & Low loop.
 
 Face Yarn : 100% Solution Dyed Universal Nylon 6.
 
 Gauge : 1/12 Inch.
 
 Stitches : 11 Per Inch.
 
 Total Thickness : 7.5 mm (±0.5 mm).
 
 Tufted Pile GSM : 645GSM.
 
 Backing : BITUMEN.
 
 Tile Size : 25cm x 100cm.
 
 Packing : 20 Pieces/Carton (53.8 sqft).
 
 Flammability : Passes (ASTM E648:10) Class 1.
 
 Smoke Density : Passes (ASTM 662).
 
 Static Propensity : Passes AATCC:134.",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,,7.5,Nylon,SQFT,Design 15,250,,,,,157
TILE CARPET DESIGN 4 - Strike,Euronics,ST26H+ST47K,Strike,FLOORING,,IN,https://s3-dms-prod.flipspaces.app/395a07fc-df04-4262-a9fd-f976e5dbdd3c,1000mm (L) x 250mm (W) x 7.5mm (T),57023110,4e7ab344-cc1f-448c-a3f0-78054d89c1b9,"https://s3-dms-prod.flipspaces.app/1285aa4e-39c8-4e2a-8c1d-0fcb2776de49,https://s3-dms-prod.flipspaces.app/c85b5cd9-3934-49ef-ac56-4645f89646ac",TRUE,P1,CARPET DESIGN,Rectangle Shaped Tile,product,1000,mm,P-FLR-TEX-DES-670423,FLOORING TEXTILE FLOORING CARPET DESIGN Nylon Euronics TILE CARPET DESIGN 4 - Strike ST26H+ST47K Strike Design 14 1000mm (L) x 250mm (W) x 7.5mm (T),,"Product Construction : Tufted High & Low loop.
 
 Face Yarn : 100% Solution Dyed Universal Nylon 6.
 
 Gauge : 1/12 Inch.
 
 Stitches : 11 Per Inch.
 
 Total Thickness : 7.5 mm (±0.5 mm).
 
 Tufted Pile GSM : 645GSM.
 
 Backing : BITUMEN.
 
 Tile Size : 25cm x 100cm.
 
 Packing : 20 Pieces/Carton (53.8 sqft).
 
 Flammability : Passes (ASTM E648:10) Class 1.
 
 Smoke Density : Passes (ASTM 662).
 
 Static Propensity : Passes AATCC:134.",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,,7.5,Nylon,SQFT,Design 14,250,,,,,157
TILE CARPET DESIGN 3 - Strike,Euronics,ST23B+ST43B,Strike,FLOORING,,IN,https://s3-dms-prod.flipspaces.app/7b1018e2-78db-404b-a8e0-754f2d8622b1,1000mm (L) x 250mm (W) x 7.5mm (T),57023110,066681a5-acac-46f4-a9bf-242aabdab164,"https://s3-dms-prod.flipspaces.app/63f8a86f-3083-47d0-82b0-7f568fd340fa,https://s3-dms-prod.flipspaces.app/1285aa4e-39c8-4e2a-8c1d-0fcb2776de49",TRUE,P1,CARPET DESIGN,Rectangle Shaped Tile,product,1000,mm,P-FLR-TEX-DES-100034,FLOORING TEXTILE FLOORING CARPET DESIGN Nylon Euronics TILE CARPET DESIGN 3 - Strike ST23B+ST43B Strike Design 13 1000mm (L) x 250mm (W) x 7.5mm (T),,"Product Construction : Tufted High & Low loop.
 
 Face Yarn : 100% Solution Dyed Universal Nylon 6.
 
 Gauge : 1/12 Inch.
 
 Stitches : 11 Per Inch.
 
 Total Thickness : 7.5 mm (±0.5 mm).
 
 Tufted Pile GSM : 645GSM.
 
 Backing : BITUMEN.
 
 Tile Size : 25cm x 100cm.
 
 Packing : 20 Pieces/Carton (53.8 sqft).
 
 Flammability : Passes (ASTM E648:10) Class 1.
 
 Smoke Density : Passes (ASTM 662).
 
 Static Propensity : Passes AATCC:134.",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,,7.5,Nylon,SQFT,Design 13,250,,,,,157
TILE CARPET DESIGN 2 - Strike,Euronics,ST41G+ST47K,Strike,FLOORING,,IN,https://s3-dms-prod.flipspaces.app/302940f4-abf2-4579-b2dd-5ff836ac9851,1000mm (L) x 250mm (W) x 7.5mm (T),57023110,4a533743-3f63-41fd-ab8e-91be14bf0948,"https://s3-dms-prod.flipspaces.app/5867db6b-6cc1-477b-a4fe-326130093530,https://s3-dms-prod.flipspaces.app/1285aa4e-39c8-4e2a-8c1d-0fcb2776de49",TRUE,P1,CARPET DESIGN,Rectangle Shaped Tile,product,1000,mm,P-FLR-TEX-DES-909363,FLOORING TEXTILE FLOORING CARPET DESIGN Nylon Euronics TILE CARPET DESIGN 2 - Strike ST41G+ST47K Strike Design 12 1000mm (L) x 250mm (W) x 7.5mm (T),,"Product Construction : Tufted High & Low loop.
 
 Face Yarn : 100% Solution Dyed Universal Nylon 6.
 
 Gauge : 1/12 Inch.
 
 Stitches : 11 Per Inch.
 
 Total Thickness : 7.5 mm (±0.5 mm).
 
 Tufted Pile GSM : 645GSM.
 
 Backing : BITUMEN.
 
 Tile Size : 25cm x 100cm.
 
 Packing : 20 Pieces/Carton (53.8 sqft).
 
 Flammability : Passes (ASTM E648:10) Class 1.
 
 Smoke Density : Passes (ASTM 662).
 
 Static Propensity : Passes AATCC:134.",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,,7.5,Nylon,SQFT,Design 12,250,,,,,157
TILE CARPET DESIGN 1 - Strike,Euronics,ST41G+ST47K,Strike,FLOORING,,IN,https://s3-dms-prod.flipspaces.app/2559df12-936e-4926-bbf4-6cb0ec4b6c3a,1000mm (L) x 250mm (W) x 7.5mm (T),57023110,2b541e91-1177-4636-bd0d-37e64c43624b,"https://s3-dms-prod.flipspaces.app/5867db6b-6cc1-477b-a4fe-326130093530,https://s3-dms-prod.flipspaces.app/1285aa4e-39c8-4e2a-8c1d-0fcb2776de49",TRUE,P1,CARPET DESIGN,Rectangle Shaped Tile,product,1000,mm,P-FLR-TEX-DES-245771,FLOORING TEXTILE FLOORING CARPET DESIGN Nylon Euronics TILE CARPET DESIGN 1 - Strike ST41G+ST47K Strike Design 11 1000mm (L) x 250mm (W) x 7.5mm (T),,"Product Construction : Tufted High & Low loop.
 
 Face Yarn : 100% Solution Dyed Universal Nylon 6.
 
 Gauge : 1/12 Inch.
 
 Stitches : 11 Per Inch.
 
 Total Thickness : 7.5 mm (±0.5 mm).
 
 Tufted Pile GSM : 645GSM.
 
 Backing : BITUMEN.
 
 Tile Size : 25cm x 100cm.
 
 Packing : 20 Pieces/Carton (53.8 sqft).
 
 Flammability : Passes (ASTM E648:10) Class 1.
 
 Smoke Density : Passes (ASTM 662).
 
 Static Propensity : Passes AATCC:134.",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,,7.5,Nylon,SQFT,Design 11,250,,,,,157
TILE CARPET DESIGN 4 - Splend,Euronics,SHP1607O+SHP1602G,Splend,FLOORING,,IN,https://s3-dms-prod.flipspaces.app/ac9fd40b-1db2-4088-bb41-e8ec64e6b82d,1000mm (L) x 250mm (W) x 6mm (T),57023110,1544f41e-a4c7-42fe-a0a2-0b57e4c3300c,"https://s3-dms-prod.flipspaces.app/ca56670a-df00-45fa-ae7a-92fe073f0a9e,https://s3-dms-prod.flipspaces.app/bfb16a90-9dc3-4794-b851-6f32d0cbd765",TRUE,P1,CARPET DESIGN,Rectangle Shaped Tile,product,1000,mm,P-FLR-TEX-DES-474554,FLOORING TEXTILE FLOORING CARPET DESIGN Nylon Euronics TILE CARPET DESIGN 4 - Splend SHP1607O+SHP1602G Splend Design 10 1000mm (L) x 250mm (W) x 6mm (T),,"Construction : Tufted High & Low Loop.
 
 Face yarn : 100% Solution Dyed Universal Nylon 6.
 
 Gauge: 1/12”.
 
 Stitches: 10 /in.
 
 Pile height : 2.5 mm – 5.5 mm (±0.5 mm).
 
 Tufted Pile GSM: 580GSM.
 
 Size : 100 cm x 25 cm.
 
 Backing: PVC Free E - Bac.",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,,6,Nylon,SQFT,Design 10,250,,,,,132
TILE CARPET DESIGN 3- Splend,Euronics,SHP1606H+SHP1602G,Splend,FLOORING,,IN,https://s3-dms-prod.flipspaces.app/087e3529-31ee-4cf7-8e86-9250ca0c898a,1000mm (L) x 250mm (W) x 6mm (T),57023110,3da6aeff-468a-4e54-b9e7-b1a5652460cc,"https://s3-dms-prod.flipspaces.app/bfb16a90-9dc3-4794-b851-6f32d0cbd765,https://s3-dms-prod.flipspaces.app/5f31fcb1-2a85-44eb-aa65-e30fb44b6a28",TRUE,P1,CARPET DESIGN,Rectangle Shaped Tile,product,1000,mm,P-FLR-TEX-DES-114616,FLOORING TEXTILE FLOORING CARPET DESIGN Nylon Euronics TILE CARPET DESIGN 3- Splend SHP1606H+SHP1602G Splend Design 9 1000mm (L) x 250mm (W) x 6mm (T),,"Construction : Tufted High & Low Loop.
 
 Face yarn : 100% Solution Dyed Universal Nylon 6.
 
 Gauge: 1/12”.
 
 Stitches: 10 /in.
 
 Pile height : 2.5 mm – 5.5 mm (±0.5 mm).
 
 Tufted Pile GSM: 580GSM.
 
 Size : 100 cm x 25 cm.
 
 Backing: PVC Free E - Bac.",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,,6,Nylon,SQFT,Design 9,250,,,,,132
TILE CARPET DESIGN 2- Splend,Euronics,SHP1605Y+SHP1602G,Splend,FLOORING,,IN,https://s3-dms-prod.flipspaces.app/8ef2d116-9cc3-428a-85f3-0db02aa9a198,1000mm (L) x 250mm (W) x 6mm (T),57023110,a71b7aaa-ee84-4674-a493-d77885b016f5,https://s3-dms-prod.flipspaces.app/bfb16a90-9dc3-4794-b851-6f32d0cbd765,TRUE,P1,CARPET DESIGN,Rectangle Shaped Tile,product,1000,mm,P-FLR-TEX-DES-400796,FLOORING TEXTILE FLOORING CARPET DESIGN Nylon Euronics TILE CARPET DESIGN 2- Splend SHP1605Y+SHP1602G Splend Design 8 1000mm (L) x 250mm (W) x 6mm (T),,"Construction : Tufted High & Low Loop.
 
 Face yarn : 100% Solution Dyed Universal Nylon 6.
 
 Gauge: 1/12”.
 
 Stitches: 10 /in.
 
 Pile height : 2.5 mm – 5.5 mm (±0.5 mm).
 
 Tufted Pile GSM: 580GSM.
 
 Size : 100 cm x 25 cm.
 
 Backing: PVC Free E - Bac.",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,,6,Nylon,SQFT,Design 8,250,,,,,132
TILE CARPET DESIGN 1 - Splend,Euronics,SHP1603B+SHP1602G,Splend,FLOORING,,IN,https://s3-dms-prod.flipspaces.app/b8906a59-42ab-41fd-b40b-0c304be0e67f,1000mm (L) x 250mm (W) x 6mm (T),57023110,bfee5aea-75c6-4fe4-a8ce-869f57d63ba0,"https://s3-dms-prod.flipspaces.app/bfb16a90-9dc3-4794-b851-6f32d0cbd765,https://s3-dms-prod.flipspaces.app/5ca1bf83-ecdd-4cff-9236-bf750fa945cf",TRUE,P1,CARPET DESIGN,Rectangle Shaped Tile,product,1000,mm,P-FLR-TEX-DES-783391,FLOORING TEXTILE FLOORING CARPET DESIGN Nylon Euronics TILE CARPET DESIGN 1 - Splend SHP1603B+SHP1602G Splend Design 7 1000mm (L) x 250mm (W) x 6mm (T),,"Construction : Tufted High & Low Loop.
 
 Face yarn : 100% Solution Dyed Universal Nylon 6.
 
 Gauge: 1/12”.
 
 Stitches: 10 /in.
 
 Pile height : 2.5 mm – 5.5 mm (±0.5 mm).
 
 Tufted Pile GSM: 580GSM.
 
 Size : 100 cm x 25 cm.
 
 Backing: PVC Free E - Bac.",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,,6,Nylon,SQFT,Design 7,250,,,,,132
TILE CARPET DESIGN 1 - Terrana,Euronics,TR01+TR07,Terrana,FLOORING,,IN,https://s3-dms-prod.flipspaces.app/69bcbce3-682b-4ea6-9c5a-730537c0131c,500mm (L) x 500mm (W) x 8.5mm (T),57023110,8e0d6666-9510-44e8-a91c-a294bd52e340,"https://s3-dms-prod.flipspaces.app/e26806a7-26d7-41ba-8971-5ed1b7dbe12f,https://s3-dms-prod.flipspaces.app/76997451-8349-42da-96ae-583d73d616ec",TRUE,P1,CARPET DESIGN,Square Shaped Tile,product,500,mm,P-FLR-TEX-DES-715826,FLOORING TEXTILE FLOORING CARPET DESIGN Nylon Euronics TILE CARPET DESIGN 1 - Terrana TR01+TR07 Terrana Design 30 500mm (L) x 500mm (W) x 8.5mm (T),,"Construction : Tufted High & Low Loop.
 
 Face yarn : 100% Solution Dyed Universal Nylon 6.
 
 Gauge: 1/12”.
 
 Stitches: 6 /in.
 
 Pile height : 4.0 mm-7.0 mm (+0.5 mm).
 
 Tufted Pile GSM: 815GSM.
 
 Size : 50 cm x 50 cm.
 
 Backing: Ultra Eco Cushion Backing.",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,,8.5,Nylon,SQFT,Design 30,500,,,,,250
TILE CARPET DESIGN 1 - Terrana,Euronics,TR02+TR06,Terrana,FLOORING,,IN,https://s3-dms-prod.flipspaces.app/bc68920c-0c10-422d-8daa-b68e4cf236da,500mm (L) x 500mm (W) x 8.5mm (T),57023110,16a4de31-719b-4825-8385-6b10075b33fb,"https://s3-dms-prod.flipspaces.app/e10ef5cd-d6a5-4099-859d-0a7c14d1da36,https://s3-dms-prod.flipspaces.app/19fad6e8-32ed-495b-b9b1-ba5d280f468f",TRUE,P1,CARPET DESIGN,Square Shaped Tile,product,500,mm,P-FLR-TEX-DES-466572,FLOORING TEXTILE FLOORING CARPET DESIGN Nylon Euronics TILE CARPET DESIGN 1 - Terrana TR02+TR06 Terrana Design 29 500mm (L) x 500mm (W) x 8.5mm (T),,"Construction : Tufted High & Low Loop.
 
 Face yarn : 100% Solution Dyed Universal Nylon 6.
 
 Gauge: 1/12”.
 
 Stitches: 6 /in.
 
 Pile height : 4.0 mm-7.0 mm (+0.5 mm).
 
 Tufted Pile GSM: 815GSM.
 
 Size : 50 cm x 50 cm.
 
 Backing: Ultra Eco Cushion Backing.",active,TEXTILE FLOORING,mm,059b8ed1-3410-448d-987f-559610aa8167,P_FLOORING_TEXTILE FLOORING,,8.5,Nylon,SQFT,Design 29,500,,,,,250
