boq_name,brand,catalogue_code_dynamic,category,countries,default_image,hsn_code,id,images,is_preferred,item_class,item_name,item_type,lwhd_metric,sku_id,sku_name,specifications,status,sub_category,t_metric,template_id,template_name,type,unit,vendor_catalogue_series_dynamic,vendor_catalogue_code_dynamic,config,dimensions,width,height,length1,color,default_image_mobile,item_style,space_tag,theme,us_dimensions,us_specifications,diameter,td_document,model_3d,upholstery_dynamic,vendor_brand_dynamic,length2,wooden_leg_dynamic,metal_leg_dynamic,sofa_leg_dynamic,upholstery1_dynamic,upholstery2_dynamic,finishes_dynamic,Selling Price
LOW HEIGHT STORAGE,Elestro,FLBR-A14,FURNITURE,US,https://s3-dms-prod.flipspaces.app/b92ea07b-3017-4619-aedc-7efedf27d526,94036000,3af3e77d-761d-4c1c-b9f4-5691edf103bf,,TRUE,P1,BASE STORAGE,product,mm,P-FUR-LOO-BAS-995677,FURNITURE LOOSE FURNITURE BASE STORAGE Elestro FLBR-A14 103 x 25 x 02,"Top : To be made in oak wood & to be finished in approved wood polish as per selection.
 
 Base Structure : To be made in MDF & to be finished in approved laminate as per selection.
 Storage to have openable shutters & soft closing drawers, adj. shelfs.
 
 Adj. Shelfs : To be made in MDF & to be finished in approved laminate as per selection.
 
 Front face / Shutters : To be made in MDF & to be finished in approved fluted panel as per selection.
 
 Cabinets will have standard laminate finish on inner surfaces.
 All exposed edges to be finished with matching edge banding. 
 
 Hardware: Handle, Hinges & other auxiliary hardware.",active,LOOSE FURNITURE,,00104bb2-2fc2-4822-910c-455dcfb4bec6,FURNITURE_LOOSE FURNITURE,,SQFT,,,,3750mm (L) x 725mm (W) x 325mm (H),725,325,3750,,https://s3-dms-prod.flipspaces.app/e4149474-0b6a-44d1-ba98-ea70bc55efc3,,,,"10'3"" x 2'5"" x 0'2""","Top : To be made in oak wood & to be finished in approved wood polish as per selection.
 
 Base Structure : To be made in MDF & to be finished in approved laminate as per selection.
 Storage to have openable shutters & soft closing drawers, adj. shelfs.
 
 Adj. Shelfs : To be made in MDF & to be finished in approved laminate as per selection.
 
 Front face / Shutters : To be made in MDF & to be finished in approved fluted panel as per selection.
 
 Cabinets will have standard laminate finish on inner surfaces.
 All exposed edges to be finished with matching edge banding. 
 
 Hardware: Handle, Hinges & other auxiliary hardware.",,,,,,,,,,,,,82
WALL SHELF,Elestro,FLBR-A13,FURNITURE,US,https://s3-dms-prod.flipspaces.app/656f84f1-0275-46fd-b9e0-0e46b2c3c49c,847170,874795d7-0e57-472e-90c0-10e61e8ae10a,,TRUE,P1,SHELVES,product,mm,P-FUR-LOO-SHE-394677,FURNITURE LOOSE FURNITURE SHELVES Elestro FLBR-A13 50 x 10 x 02,"Shelfs : To be made in oak wood & to be finished in approved wood polish as per selection.
 Shelfs to fix on wall using shelf bracket as per selection.
 Hardware : Screws, Shelf bracket & other auxilliary hardware.",active,LOOSE FURNITURE,,00104bb2-2fc2-4822-910c-455dcfb4bec6,FURNITURE_LOOSE FURNITURE,,SQFT,,,,1500mm (L) x 300mm (W),300,,1500,,,,,,"5'0"" x 1'0"" x 0'2""","Shelfs : To be made in oak wood & to be finished in approved wood polish as per selection.
 Shelfs to fix on wall using shelf bracket as per selection.
 Hardware : Screws, Shelf bracket & other auxilliary hardware.",,,,,,,,,,,,,51
BASE CABINET,Elestro,FLBR-A16,FURNITURE,US,https://s3-dms-prod.flipspaces.app/1fccc050-4455-424d-9a7d-8b56d2a953af,94036000,00e76a20-5db6-457c-bcfd-a69396de3421,,TRUE,P1,BASE STORAGE,product,mm,P-FUR-LOO-BAS-388715,FURNITURE LOOSE FURNITURE BASE STORAGE Elestro FLBR-A16 26 x 210 x 16,"Structure : Structure made in MDF and finished in approved laminate.
 
 Storage will have shutters and to be made in MDF & finished in approved laminate.
 
 Shutters will have standard laminate finish on inner surfaces and all the exposed edges to be finished in matching edge banding.
 
 Hardware : Soft-Closing hinges, Adj. Shelf pins, Handles & other auxiliary hardware.",active,LOOSE FURNITURE,,00104bb2-2fc2-4822-910c-455dcfb4bec6,FURNITURE_LOOSE FURNITURE,,NOS,,,,750mm (L) x 850mm (W) x 450mm (H),850,450,750,,https://s3-dms-prod.flipspaces.app/f8a67ed5-b9e6-4f76-9d72-c577fb31b0dc,,,,"2'6"" x 2'10"" x 1'6""","Structure : Structure made in MDF and finished in approved laminate.
 
 Storage will have shutters and to be made in MDF & finished in approved laminate.
 
 Shutters will have standard laminate finish on inner surfaces and all the exposed edges to be finished in matching edge banding.
 
 Hardware : Soft-Closing hinges, Adj. Shelf pins, Handles & other auxiliary hardware.",,,,,,,,,,,,,82
WALL SHELF,Elestro,FLBR-A6.1,FURNITURE,US,https://s3-dms-prod.flipspaces.app/4bd97bc5-accf-4d30-84cf-167fe3346ed1,847170,a02fa188-ce18-48df-9161-03d991a3c082,,TRUE,P1,SHELVES,product,mm,P-FUR-LOO-SHE-992887,FURNITURE LOOSE FURNITURE SHELVES Elestro FLBR-A6.1 46 (L) x 10 (W) x 02 (H),"Shelfs : To be made in oak wood & to be finished in approved wood polish as per selection.
  Shelfs to fix on wall using shelf bracket as per selection.
  Hardware : Screws, Shelf bracket & other auxilliary hardware.",active,LOOSE FURNITURE,,00104bb2-2fc2-4822-910c-455dcfb4bec6,FURNITURE_LOOSE FURNITURE,,SQFT,,,,1200mm (L) x 300mm (W),300,,1200,,https://s3-dms-prod.flipspaces.app/170ec759-3984-4936-bd62-c69d40dcc300,,,,"4'6"" (L) x 1'0"" (W) x 0'2"" (H)","Shelfs : To be made in oak wood & to be finished in approved wood polish as per selection.
  Shelfs to fix on wall using shelf bracket as per selection.
  Hardware : Screws, Shelf bracket & other auxilliary hardware.",,,,,,,,,,,,,47
"CONSOLE TABLE 2 (4'-0"")",Elestro,FLBR-A3.1,FURNITURE,US,https://s3-dms-prod.flipspaces.app/aef91ac6-a465-40a8-9847-45eb3eb25f58,94036000,446bb0d8-9201-49c9-a00c-44fc6ba0d775,,TRUE,P1,CONSOLE/DISPLAY TABLE,product,mm,P-FUR-LOO-CON-676701,FURNITURE LOOSE FURNITURE CONSOLE/DISPLAY TABLE Elestro FLBR-A3.1 40 (L) x 11 (W) x 30 (H),"Top : To be made in oak wood & to be finished in approved wood polish as per selection.
 
 
 
 Base Structure : To be made in oak wood & to be finished in approved wood polish as per selection.",active,LOOSE FURNITURE,,00104bb2-2fc2-4822-910c-455dcfb4bec6,FURNITURE_LOOSE FURNITURE,,NOS,,,,1600mm (L) x 750mm (W),750,,1600,,https://s3-dms-prod.flipspaces.app/9b8975ab-03e2-4994-9f72-d8b11efe54a0,,,,"4'0"" (L) x 1'1"" (W) x 3'0"" (H)","Top : To be made in oak wood & to be finished in approved wood polish as per selection.
 
 
 
 Base Structure : To be made in oak wood & to be finished in approved wood polish as per selection.",,,,,,,,,,,,,655
WALL SHELF,Elestro,FLBR-A13,FURNITURE,US,https://s3-dms-prod.flipspaces.app/bbc573dc-2bbe-450c-8b24-1ab0c0ce0ab4,94036000,8b7c46c0-e303-45c9-992f-f16ae7c0283b,,TRUE,P1,SHELVES,product,mm,P-FUR-LOO-SHE-115364,FURNITURE LOOSE FURNITURE SHELVES Elestro FLBR-A13 105 x 25 x 04,"Shelfs : Shelves to be made in MDF & finished in approved laminate as per selection.
 
 Shelfs to fix on wall using colncealed bracket.",active,LOOSE FURNITURE,,00104bb2-2fc2-4822-910c-455dcfb4bec6,FURNITURE_LOOSE FURNITURE,,SQFT,,,,3125mm (L) x 725mm (W),725,,3125,,,,,,"10'5"" x 2'5"" x 0'4""","Shelfs : Shelves to be made in MDF & finished in approved laminate as per selection.
 
 Shelfs to fix on wall using colncealed bracket.",,,,,,,,,,,,,51
SOFA SEATING,Elestro,FLBR_A16,FURNITURE,US,https://s3-dms-prod.flipspaces.app/240d10c3-3561-46ed-93d3-a36dad7cc7c1,94036000,2090a217-09b8-4f89-8d58-824374959631,,TRUE,P1,SOFA,product,mm,P-FUR-LOO-SOF-533180,FURNITURE LOOSE FURNITURE SOFA Elestro FLBR_A16 100 (L) x 36 (W) x 26 (H),"--Structure : 
 ++Hardwood structure with nailing joints.
 ++Back, seat and armrest - Soft-padded high-density foam PU cushioning and wrapped in fabric.
 
 Base structure : To be made in wood & to be finished in approved wood polish as per selection.
 
 Skirting : To be made in wood & to be finished in approved wood polish.",active,LOOSE FURNITURE,,00104bb2-2fc2-4822-910c-455dcfb4bec6,FURNITURE_LOOSE FURNITURE,,LFT,,,,3000mm (L) x 1050mm (W) x 600mm (H),1050,600,3000,,https://s3-dms-prod.flipspaces.app/817c272e-cb79-45cd-8653-a5a55901cffe,,,,"10'0"" (L) x 3'6"" (W) x 2'6"" (H)","--Structure : 
 ++Hardwood structure with nailing joints.
 ++Back, seat and armrest - Soft-padded high-density foam PU cushioning and wrapped in fabric.
 
 Base structure : To be made in wood & to be finished in approved wood polish as per selection.
 
 Skirting : To be made in wood & to be finished in approved wood polish.",,https://s3-dms-prod.flipspaces.app/550ec90b-4f7d-4e5b-85e7-bb97f8be390e,,,,,,,,,,,186
STANDALONE - GROCERY SHELVING UNIT 2,Elestro,FLBR_A15,FURNITURE,US,https://s3-dms-prod.flipspaces.app/9e3b27b5-8448-46d4-af1d-64f823ee6fe8,94036000,850e3a47-173a-4a19-be71-aff9cfa5256c,,TRUE,P1,SHELVES,product,mm,P-FUR-LOO-SHE-148210,FURNITURE LOOSE FURNITURE SHELVES Elestro FLBR_A15 50 (L) x 20 (W) x 28 (H),"Structure : To be made in MDF base, finished in the approved wooden laminate. The open display unit includes shelves, each finished in the approved wooden laminate, along with a central laminated partition.
 
 
 
 All the exposed edges to be finished in matching edge banding. 
 
 
 
 
 
 
 
 Frame : To be made in MS & to be finished in approved wooden powder coating.",active,LOOSE FURNITURE,,00104bb2-2fc2-4822-910c-455dcfb4bec6,FURNITURE_LOOSE FURNITURE,,SQFT,,,,1500mm (L) x 1200mm (W) x 600mm (H),1200,600,1500,,https://s3-dms-prod.flipspaces.app/f0b8642b-6733-4a12-83e4-ac7644f6a3f8,,,,"5'0"" (L) x 2'0"" (W) x 2'8"" (H)","Structure : To be made in MDF base, finished in the approved wooden laminate. The open display unit includes shelves, each finished in the approved wooden laminate, along with a central laminated partition.
 
 
 
 All the exposed edges to be finished in matching edge banding. 
 
 
 
 
 
 
 
 Frame : To be made in MS & to be finished in approved wooden powder coating.",,,,,,,,,,,,,100
STANDALONE - GROCERY SHELVING UNIT 1,Elestro,FLBR_A14,FURNITURE,US,https://s3-dms-prod.flipspaces.app/9e3b27b5-8448-46d4-af1d-64f823ee6fe8,94036000,e014d281-9e6b-4903-9251-75c33baaaa88,,TRUE,P1,SHELVES,product,mm,P-FUR-LOO-SHE-308656,FURNITURE LOOSE FURNITURE SHELVES Elestro FLBR_A14 50 (L) x 20 (W) x 50 (H),"--Structure: 
 
 
 ++Frame to be made in approved oak wood & to be finished in approved wood polish.
 
 
 ++Frame to have provision for shelf.
 
 
 
 
 
 --Shelfs: 
 
 
 ++To be made in oak wood & to be finished in approved wood polish as per selection.
 
 
 ++Shelf to fix on frame using brackets.",active,LOOSE FURNITURE,,00104bb2-2fc2-4822-910c-455dcfb4bec6,FURNITURE_LOOSE FURNITURE,,SQFT,,,,1500mm (L) x 1200mm (W) x 600mm (H),1200,600,1500,,https://s3-dms-prod.flipspaces.app/63bc269d-8f56-4dfa-b68e-c97057846a09,,,,"5'0"" (L) x 2'0"" (W) x 5'0"" (H)","--Structure: 
 
 
 ++Frame to be made in approved oak wood & to be finished in approved wood polish.
 
 
 ++Frame to have provision for shelf.
 
 
 
 
 
 --Shelfs: 
 
 
 ++To be made in oak wood & to be finished in approved wood polish as per selection.
 
 
 ++Shelf to fix on frame using brackets.",,,,,,,,,,,,,100
DISPLAY TABLE,Elestro,FLBR-A4,FURNITURE,US,https://s3-dms-prod.flipspaces.app/eaa807f6-da04-4cdd-97e9-6c6653fdd99a,94036000,5aa98441-d8da-4860-88ef-719e7c1d7aad,,TRUE,P1,CONSOLE/DISPLAY TABLE,product,mm,P-FUR-LOO-CON-461708,FURNITURE LOOSE FURNITURE CONSOLE/DISPLAY TABLE Elestro FLBR-A4 70 (L) x 40 (W)x 38 (H),"Top : To be made in oak wood & to be finished in approved wood polish as per selection.
 
 
 
 Base Structure : To be made in oak wood & to be finished in approved wood polish as per selection.
 
 
 
 Display unit / rack : To be made in oak wood & to be finished in approved wood polish as per selection.",active,LOOSE FURNITURE,,00104bb2-2fc2-4822-910c-455dcfb4bec6,FURNITURE_LOOSE FURNITURE,,SQFT,,,,2100mm (L) x 1200mm (W) x 1100mm (H),1200,1100,2100,,https://s3-dms-prod.flipspaces.app/29207ae7-14b1-4102-a6db-097f9918a592,,,,"7'0"" (L) x 4'0"" (W)x 3'8"" (H)","Top : To be made in oak wood & to be finished in approved wood polish as per selection.
 
 
 
 Base Structure : To be made in oak wood & to be finished in approved wood polish as per selection.
 
 
 
 Display unit / rack : To be made in oak wood & to be finished in approved wood polish as per selection.",,,,,,,,,,,,,50
"CONSOLE TABLE 1 (5'-0"")",Elestro,FLBR-A3,FURNITURE,US,https://s3-dms-prod.flipspaces.app/851fb56b-9610-4458-b02d-762bbda907fa,94036000,2d64da58-4dfa-49d8-a976-060ae61fcaa1,,TRUE,P1,CONSOLE/DISPLAY TABLE,product,mm,P-FUR-LOO-CON-753930,FURNITURE LOOSE FURNITURE CONSOLE/DISPLAY TABLE Elestro FLBR-A3 50 (L) x 11 (W) x 30 (H),"Top : To be made in oak wood & to be finished in approved wood polish as per selection.
 
 
 
 Base Structure : To be made in oak wood & to be finished in approved wood polish as per selection.",active,LOOSE FURNITURE,,00104bb2-2fc2-4822-910c-455dcfb4bec6,FURNITURE_LOOSE FURNITURE,,NOS,,,,1200mm (L) x 750mm (W) x 325mm (H),750,325,1200,,https://s3-dms-prod.flipspaces.app/4180ac8d-0969-4768-8f4a-2623b94728ad,,,,"5'0"" (L) x 1'1"" (W) x 3'0"" (H)","Top : To be made in oak wood & to be finished in approved wood polish as per selection.
 
 
 
 Base Structure : To be made in oak wood & to be finished in approved wood polish as per selection.",,,,,,,,,,,,,873
SHELVING UNIT,Elestro,FLBR-A2,FURNITURE,US,https://s3-dms-prod.flipspaces.app/70d3c77e-a164-4265-ad93-672809fedbb1,847170,d58f3c8b-765f-4b7a-90e7-3d9ad0f14428,,TRUE,P1,SHELVES,product,mm,P-FUR-LOO-SHE-149219,FURNITURE LOOSE FURNITURE SHELVES Elestro FLBR-A2 140 x 13 x 02,"Shelfs : To be made in oak wood & to be finished in approved wood polish as per selection.
 Shelfs to fix on wall using shelf bracket as per selection.
 
 Hardware : Screws, Shelf bracket & other auxilliary hardware",active,LOOSE FURNITURE,,00104bb2-2fc2-4822-910c-455dcfb4bec6,FURNITURE_LOOSE FURNITURE,,SQFT,,,,4300mm (L) x 375mm (W),375,,4300,,https://s3-dms-prod.flipspaces.app/070f6d21-658f-4a6e-8b37-137200e1f685,,,,"14'0"" x 1'3"" x 0'2""","Shelfs : To be made in oak wood & to be finished in approved wood polish as per selection.
 Shelfs to fix on wall using shelf bracket as per selection.
 
 Hardware : Screws, Shelf bracket & other auxilliary hardware",,,,,,,,,,,,,41
PUFFY,Elestro,FS-WM-28,FURNITURE,US,https://s3-dms-prod.flipspaces.app/3fcc7295-2adb-422a-a014-786dcba7910b,95049090,db48f419-9d00-42d7-8fc9-d8e51145f267,,TRUE,P1,POUFFE,product,mm,P-FUR-LOO-POU-295704,FURNITURE LOOSE FURNITURE POUFFE Elestro FS-WM-28,"Hardwood structure with dowelled joints.
 
 Back, seat Soft padded high density foam PU cushioning and wrapped in fabric.",active,LOOSE FURNITURE,,00104bb2-2fc2-4822-910c-455dcfb4bec6,FURNITURE_LOOSE FURNITURE,,NOS,,,,,,,,,,,,,,"Hardwood structure with dowelled joints.
 
 Back, seat Soft padded high density foam PU cushioning and wrapped in fabric.",,,,,,,,,,,,,300
CONTRAST - LOUNGE CHAIR,ELESTRO,DC_TSK,FURNITURE,US,https://s3-dms-prod.flipspaces.app/f86475a5-9f0e-4962-9415-11583ce310b4,94036000,fb5b093f-e7cc-4df2-bcef-707487d0885d,,TRUE,P1,LOUNGE CHAIR,product,mm,P-FUR-LOO-LOU-953433,FURNITURE LOOSE FURNITURE LOUNGE CHAIR CONTRAST - LOUNGE CHAIR ELESTRO DC_TSK TTF TASK CHAIR PP FOURHANDS,"Frame Material : Solid Rubberwood
 
 
 Backrest : Mid Rise
 
 
 Legs : Wooden Legs
 
 
 Finish : Fabric and Seat Cushion",active,LOOSE FURNITURE,mm,00104bb2-2fc2-4822-910c-455dcfb4bec6,FURNITURE_LOOSE FURNITURE,CONTRAST - LOUNGE CHAIR,NOS,PP FOURHANDS,TASK CHAIR,,,,,,BLACK,,,,,,"Frame Material : Solid Rubberwood
 
 
 Backrest : Mid Rise
 
 
 Legs : Wooden Legs
 
 
 Finish : Fabric and Seat Cushion",,,,,TTF,,,,,,,,
BOUCLE - LOUNGER,ELESTRO,CG_SF_HRW,FURNITURE,US,https://s3-dms-prod.flipspaces.app/878cc15d-61b9-4b10-bb20-6c933a739b4a,94036000,1dcd98c7-076a-4ae0-8578-e0a104a1975e,https://s3-dms-prod.flipspaces.app/35c40975-8a42-419e-a069-c04e9ca2cb4c,TRUE,P1,LOUNGER,product,mm,P-FUR-LOO-LGR-116215,FURNITURE LOOSE FURNITURE LOUNGER BOUCLE - LOUNGER ELESTRO CG_SF_HRW TTF HARLOWE SOFA PP FOURHANDS 1041mm (L) x 914mm (W) x 737mm (H),"Frame Material : Wood
 
 
 Backrest : Mid Rise
 
 
 Legs : Plinth Base
 
 
 Finish : Fabric",active,LOOSE FURNITURE,mm,00104bb2-2fc2-4822-910c-455dcfb4bec6,FURNITURE_LOOSE FURNITURE,BOUCLE - LOUNGER,NOS,PP FOURHANDS,HARLOWE SOFA,,1041mm (L) x 914mm (W) x 737mm (H),914,737,1041,WHITE,,,,,1041mm (L) x 914mm (W) x 737mm (H),"Frame Material : Wood
 
 
 Backrest : Mid Rise
 
 
 Legs : Plinth Base
 
 
 Finish : Fabric",,,,,TTF,,,,,,,,
SLOUCH - 3 SEATER SOFA,ELESTRO,CG_SF_BE,FURNITURE,US,https://s3-dms-prod.flipspaces.app/8ca377bc-a630-4e90-88fa-ab943b5e2efb,94036000,6b9efc89-a02a-4473-9f56-0c6d8af9d2c7,,TRUE,P1,SOFA,product,mm,P-FUR-LOO-SOF-986089,FURNITURE LOOSE FURNITURE SOFA SLOUCH - 3 SEATER SOFA 3 SEATER ELESTRO CG_SF_BE TTF BEAM SOFA PP FOURHANDS 2438mm (L) x 838mm (W) x 762mm (H),"Backrest : Mid Rise
 
 
 Legs : Wooden Legs
 
 
 Finish : Fabric",active,LOOSE FURNITURE,mm,00104bb2-2fc2-4822-910c-455dcfb4bec6,FURNITURE_LOOSE FURNITURE,SLOUCH - 3 SEATER SOFA,NOS,PP FOURHANDS,BEAM SOFA,3 SEATER,2438mm (L) x 838mm (W) x 762mm (H),838,762,2438,BROWN,,,,,2438mm (L) x 838mm (W) x 762mm (H),"Backrest : Mid Rise
 
 
 Legs : Wooden Legs
 
 
 Finish : Fabric",,,,,TTF,,,,,,,,
ETHEREAL - 3 SEATER SOFA,ELESTRO,CG_SF_CO118,FURNITURE,US,https://s3-dms-prod.flipspaces.app/b6b073b0-8c90-4992-a52a-4edf3de8db21,94036000,ada81472-8fc1-413d-98d9-7ad63d97ed88,,TRUE,P1,SOFA,product,mm,P-FUR-LOO-SOF-388887,FURNITURE LOOSE FURNITURE SOFA ETHEREAL - 3 SEATER SOFA 3 SEATER ELESTRO CG_SF_CO118 TTF COLE SOFA 118 PP FOURHANDS 2997mm (L) x 899mm (W) x 780mm (H),"Backrest : Mid Rise
 
 
 Legs : Plinth Base
 
 
 Finish : Fabric",active,LOOSE FURNITURE,mm,00104bb2-2fc2-4822-910c-455dcfb4bec6,FURNITURE_LOOSE FURNITURE,ETHEREAL - 3 SEATER SOFA,NOS,PP FOURHANDS,COLE SOFA 118,3 SEATER,2997mm (L) x 899mm (W) x 780mm (H),899,780,2997,WHITE,,,,,2997mm (L) x 899mm (W) x 780mm (H),"Backrest : Mid Rise
 
 
 Legs : Plinth Base
 
 
 Finish : Fabric",,,,,TTF,,,,,,,,
RIPPLE - 2 SEATER SOFA,ELESTRO,CG_SF_HS,FURNITURE,US,https://s3-dms-prod.flipspaces.app/5cde62f6-93c7-4a36-b70c-5dc820197950,94036000,0fc2090a-9fe7-4c58-ac8a-a1b2f47d09d0,,TRUE,P1,SOFA,product,mm,P-FUR-LOO-SOF-930414,FURNITURE LOOSE FURNITURE SOFA RIPPLE - 2 SEATER SOFA 2 SEATER ELESTRO CG_SF_HS TTF HESTON SOFA PP FOURHANDS 940mm (L) x 1524mm (W) x 787mm (H),"Backrest : Mid Rise
 
 
 Legs : Plinth Base",active,LOOSE FURNITURE,mm,00104bb2-2fc2-4822-910c-455dcfb4bec6,FURNITURE_LOOSE FURNITURE,RIPPLE - 2 SEATER SOFA,NOS,PP FOURHANDS,HESTON SOFA,2 SEATER,940mm (L) x 1524mm (W) x 787mm (H),1524,787,940,WHITE,,,,,940mm (L) x 1524mm (W) x 787mm (H),"Backrest : Mid Rise
 
 
 Legs : Plinth Base",,,,,TTF,,,,,,,,
KORA - LOUNGE CHAIR,ELESTRO,CG_CH_ZU,FURNITURE,US,https://s3-dms-prod.flipspaces.app/d0310e3c-f3be-47df-91c8-29cfdc1a226e,94036000,9b2ac99c-670d-4d1d-9e6e-11fd6fc76b9f,,TRUE,P1,LOUNGE CHAIR,product,mm,P-FUR-LOO-LOU-710893,FURNITURE LOOSE FURNITURE LOUNGE CHAIR KORA - LOUNGE CHAIR ELESTRO CG_CH_ZU TTF ZUMA CHAIR PP FOURHANDS 660mm (L) x 711mm (W) x 762mm (H),"Backrest : Hand Woven Rattan , Mid Rise
 
 
 Legs : Wooden Legs
 
 
 Finish :",active,LOOSE FURNITURE,mm,00104bb2-2fc2-4822-910c-455dcfb4bec6,FURNITURE_LOOSE FURNITURE,KORA - LOUNGE CHAIR,NOS,PP FOURHANDS,ZUMA CHAIR,,660mm (L) x 711mm (W) x 762mm (H),711,762,660,BROWN,,,,,660mm (L) x 711mm (W) x 762mm (H),"Backrest : Hand Woven Rattan , Mid Rise
 
 
 Legs : Wooden Legs
 
 
 Finish :",,,,,TTF,,,,,,,,
PLINTH - LOUNGE CHAIR,ELESTRO,CC_CH_RB,FURNITURE,US,https://s3-dms-prod.flipspaces.app/d198a53c-ed94-44c9-bf58-9c4ee753585f,94036000,2162c456-6f9a-4877-9bd2-8597b3e2a027,,TRUE,P1,LOUNGE CHAIR,product,mm,P-FUR-LOO-LOU-948858,FURNITURE LOOSE FURNITURE LOUNGE CHAIR PLINTH - LOUNGE CHAIR ELESTRO CC_CH_RB TTF ROBERTS CHAIR-HEIRLOOM OAK - NATURAL MATTE PP FOURHANDS 813mm (L) x 864mm (W) x 711mm (H),"Frame Material : Wood
 
 
 Finish : Leather
 
 
 Backrest : Mid Rise
 
 
 Legs : Wooden Legs",active,LOOSE FURNITURE,mm,00104bb2-2fc2-4822-910c-455dcfb4bec6,FURNITURE_LOOSE FURNITURE,PLINTH - LOUNGE CHAIR,NOS,PP FOURHANDS,ROBERTS CHAIR-HEIRLOOM OAK - NATURAL MATTE,,813mm (L) x 864mm (W) x 711mm (H),864,711,813,BROWN,,,,,813mm (L) x 864mm (W) x 711mm (H),"Frame Material : Wood
 
 
 Finish : Leather
 
 
 Backrest : Mid Rise
 
 
 Legs : Wooden Legs",,,,,TTF,,,,,,,,
BLUSH - 3 SEATER SOFA,ELESTRO,CC_SF_LZ,FURNITURE,US,https://s3-dms-prod.flipspaces.app/ac154f1c-e908-468a-a4d4-34df1cc44e65,94036000,6fc1714b-07ac-470e-97dd-0bd9887b9b19,,TRUE,P1,SOFA,product,mm,P-FUR-LOO-SOF-205781,FURNITURE LOOSE FURNITURE SOFA BLUSH - 3 SEATER SOFA 3 SEATER ELESTRO CC_SF_LZ TTF LORENZO SOFA-PALERMO NUDE-LIGHT NATURAL ASH PP FOURHANDS 2413mm (L) x 991mm (W) x 787mm (H),"Frame Material : Wood
 
 
 Finish : Leather
 
 
 Backrest : Mid rise 
 
 
 Legs : Wooden Legs",active,LOOSE FURNITURE,mm,00104bb2-2fc2-4822-910c-455dcfb4bec6,FURNITURE_LOOSE FURNITURE,BLUSH - 3 SEATER SOFA,NOS,PP FOURHANDS,LORENZO SOFA-PALERMO NUDE-LIGHT NATURAL ASH,3 SEATER,2413mm (L) x 991mm (W) x 787mm (H),991,787,2413,BROWN,,,,,2413mm (L) x 991mm (W) x 787mm (H),"Frame Material : Wood
 
 
 Finish : Leather
 
 
 Backrest : Mid rise 
 
 
 Legs : Wooden Legs",,,,,TTF,,,,,,,,
EMBRACE - LOUNGE CHAIR,ELESTRO,CC_CH_RH,FURNITURE,US,https://s3-dms-prod.flipspaces.app/c751fd54-efaf-4700-b6ee-03fc4c445342,94036000,a62d630f-dadb-44e6-8fdf-c8a199b876ba,,TRUE,P1,LOUNGE CHAIR,product,mm,P-FUR-LOO-LOU-227282,FURNITURE LOOSE FURNITURE LOUNGE CHAIR EMBRACE - LOUNGE CHAIR ELESTRO CC_CH_RH TTF RHIANNON CHAIR-HEIRLOOM CHARCOAL- BURNISHED PARAWOOD PP FOURHANDS 813mm (L) x 813mm (W) x 737mm (H),"Frame Material : Wood
 
 
 Finish : Leather
 
 
 Backrest : Mid rise
 
 
 Legs : Plinth Base",active,LOOSE FURNITURE,mm,00104bb2-2fc2-4822-910c-455dcfb4bec6,FURNITURE_LOOSE FURNITURE,EMBRACE - LOUNGE CHAIR,NOS,PP FOURHANDS,RHIANNON CHAIR-HEIRLOOM CHARCOAL- BURNISHED PARAWOOD,,813mm (L) x 813mm (W) x 737mm (H),813,737,813,BROWN,,,,,813mm (L) x 813mm (W) x 737mm (H),"Frame Material : Wood
 
 
 Finish : Leather
 
 
 Backrest : Mid rise
 
 
 Legs : Plinth Base",,,,,TTF,,,,,,,,
CANTILEVER - LOUNGE CHAIR,ELESTRO,CC_CH_AD,FURNITURE,US,https://s3-dms-prod.flipspaces.app/d1e84152-c150-4a7e-9049-2f3cc3dc7466,94036000,5755655b-2b8e-438b-8a02-00b4bc3e0e2c,,TRUE,P1,LOUNGE CHAIR,product,mm,P-FUR-LOO-LOU-935569,FURNITURE LOOSE FURNITURE LOUNGE CHAIR CANTILEVER - LOUNGE CHAIR ELESTRO CC_CH_AD TTF ALDANA CHAIR-GIBSON TAUPE-LIGHT NATURAL ASH PP FOURHANDS 838mm (L) x 635mm (W) x 838mm (H),"Frame Material : Wood
 
 
 Finish : Leather
 
 
 Backrest : Mid Rise
 
 
 Legs : Wooden Legs",active,LOOSE FURNITURE,mm,00104bb2-2fc2-4822-910c-455dcfb4bec6,FURNITURE_LOOSE FURNITURE,CANTILEVER - LOUNGE CHAIR,NOS,PP FOURHANDS,ALDANA CHAIR-GIBSON TAUPE-LIGHT NATURAL ASH,,838mm (L) x 635mm (W) x 838mm (H),635,838,838,BROWN,,,,,838mm (L) x 635mm (W) x 838mm (H),"Frame Material : Wood
 
 
 Finish : Leather
 
 
 Backrest : Mid Rise
 
 
 Legs : Wooden Legs",,,,,TTF,,,,,,,,
